titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude
Apartamento em Oficinas,"Rua Paula Xavier, 1696 - Oficinas",99869,52,2,1,1,Oficinas,-25.10972603362673,-50.14463247104324,571.6039356379711,0,1705.0000860368505,0,1026.8864498508788,0,2128.663458643536,0,1.4889728111108795,0.8874008558114531,0.5540165940909458
Apartamento em Contorno,"Av. Vicente Machado, 159 - Contorno",182842,65,2,1,1,Contorno,-25.119773137689176,-50.20200946733106,405.62718453838346,2,1950.7374198569864,0,777.298750622248,0,5034.303372940612,0,2.977741764246632,1.1398625602632202,0.4876294694372611
Apartamento em Neves,"Rua do Rosario, 1675 - Neves",191500,77,2,2,1,Neves,-25.051350386620182,-50.139024371491054,95.33807814995255,3,597.1807588502364,0,660.298430636566,0,1783.9370646942718,0,6.619329571945228,1.3152730029479898,1.4343482480055263
Apartamento em Centro,"Av. Vicente Machado, 2313 - Centro",369342,66,2,1,1,Centro,-25.096153902584533,-50.164759258950845,473.04374484730226,1,780.5075607048002,0,250.71155262305976,3,537.6334098631046,0,2.245067473455221,4.351346049255431,1.1357085897133607
Apartamento em Santa Paula,"Rua Paula Xavier, 2680 - Santa Paula",79645,35,1,1,0,Santa Paula,-25.12675907589546,-50.18052722865424,223.4443011323307,2,2675.2389477185743,0,1528.8080495956824,0,4245.551347356472,0,4.091722427939363,0.6139458853044281,0.3603293333794067
Apartamento em Ronda,"Rua Comendador Miró, 1988 - Ronda",183425,76,2,2,1,Ronda,-25.09577085901302,-50.18694802122741,676.8463515925616,0,1520.8787677692142,0,1314.238692953697,0,2387.1844353637525,0,1.2872558363052948,0.7070942161195278,0.6169492869453042
Apartamento em Jardim Sabara,"Rua Comendador Miró, 343 - Jardim Sabara",253003,83,2,2,1,Jardim Sabara,-25.04843364249504,-50.17127289059476,40.97909372214146,2,1389.5933334694023,0,884.5842352370996,0,1655.9596087411471,0,8.093250308240172,1.0156571314176974,0.6713241644757542
Apartamento em Nova Russia,"Rua Balduino Taques, 1548 - Nova Russia",182873,81,2,2,1,Nova Russia,-25.082114568688,-50.17981803262581,454.02985865980764,3,556.7678248770267,0,418.7707858432904,1,1374.72894497834,0,3.3049568707704484,2.427633604838493,1.5226080848087225
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 507 - Jardim Carvalho",763027,162,5,3,2,Jardim Carvalho,-25.07392682533732,-50.14633511287117,376.3237593832165,1,2253.864564570537,0,253.57014587579118,2,1039.1673010639938,0,2.599412385590177,3.8282930888381594,0.42483327845264124
Apartamento em Estrela,"Rua Balduino Taques, 169 - Estrela",285207,82,3,2,1,Estrela,-25.110574586141485,-50.15231001697768,533.5231860149838,0,1207.1800541942807,0,297.2236038090468,1,1930.383707040696,0,1.5784741933286535,3.0174737614049736,0.7650055528244575
Apartamento em Vila Estrela,"Rua Comendador Miró, 2158 - Vila Estrela",598651,83,2,2,1,Vila Estrela,-25.108162784696187,-50.14758854948384,509.075617143938,0,1360.5862863220352,0,735.6270805411682,0,1830.0605929134608,0,1.6418322649151098,1.1967060705504908,0.6846565720661001
Apartamento em Santa Paula,"Rua do Rosario, 1722 - Santa Paula",213976,80,3,2,1,Santa Paula,-25.137530624852733,-50.1805076339893,1169.5271946257035,0,2945.9400353728806,0,673.060150668281,0,5330.684605850118,0,0.787694823894522,1.2935604029460555,0.328305872205912
Apartamento em Jardim America,"Rua Balduino Taques, 1793 - Jardim America",86169,36,2,1,0,Jardim America,-25.10954048183492,-50.134348885988,208.3846214360394,1,1209.8581396418786,0,1038.9720939975173,0,2806.3314143155612,0,3.7427038525570744,0.8779846365596555,0.7634414519677717
Apartamento em Contorno,"Rua Comendador Miró, 1120 - Contorno",198077,47,1,1,0,Contorno,-25.118982663169305,-50.20178171620343,400.8279519711116,2,1862.3272758930232,0,721.1699365535663,0,4960.030122943209,0,2.9966936670852613,1.2177747327148627,0.5095989910984223
Apartamento em Jardim Sabara,"Rua Paula Xavier, 2319 - Jardim Sabara",202279,77,2,2,1,Jardim Sabara,-25.042480779357717,-50.18065978473391,1158.5872727848682,0,2505.386760082011,0,1758.0127279026353,0,2799.4779694536037,0,0.7945416433357905,0.5382094454911628,0.38382017415660874
Apartamento em Estrela,"Rua do Rosario, 2815 - Estrela",141683,49,2,1,0,Estrela,-25.104204899695336,-50.15682507285426,548.5781792123764,0,365.90609645055815,3,241.69384536689734,1,1192.0809426316846,0,1.5418341721184405,3.42659646510823,3.646355258319999
Apartamento em Orfãs,"Rua Comendador Miró, 1530 - Orfãs",142642,38,1,1,0,Orfãs,-25.067632719315355,-50.16639200641792,347.7103802279585,3,1041.6429414589202,0,721.6288636976044,0,1295.2167411002927,0,3.7335868100508076,1.217094535237803,0.8759306116517369
Apartamento em Jardim Sabara,"Av. Carlos Cavalcanti, 1905 - Jardim Sabara",131641,58,2,1,1,Jardim Sabara,-25.046681655530225,-50.17654452965488,560.1225373051302,0,1881.598752816103,0,1157.3355962126461,0,2220.230491091005,0,1.5148702604252509,0.795332608901081,0.5046430305725986
Apartamento em Orfãs,"Rua Comendador Miró, 2959 - Orfãs",132431,41,1,1,0,Orfãs,-25.07382002291882,-50.167681278245546,338.37094069375013,2,1613.5968898726862,0,782.0312834543627,0,618.0920900035453,0,3.281173105173066,1.1337466354749097,0.5835678191936355
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 1950 - Jardim Carvalho",687387,93,4,2,1,Jardim Carvalho,-25.073601132706912,-50.15040043230272,528.4895158128328,0,2072.2139210363653,0,34.38920481877734,3,713.9529786066788,0,1.591116438444782,8.941073867119695,0.46035981553920763
Apartamento em Centro,"Av. Vicente Machado, 625 - Centro",578884,81,2,2,1,Centro,-25.09359017521566,-50.17030328791348,93.70785187352661,2,520.111104799009,0,509.0331320465962,0,729.0108035204034,0,6.162413347358309,1.6419467962926713,1.6126142432558452
Apartamento em Santa Paula,"Rua Balduino Taques, 1287 - Santa Paula",105963,59,3,1,1,Santa Paula,-25.12960419059814,-50.17995275363435,317.54589954677743,2,2641.348653723459,0,1220.5423554100041,0,4501.57159007852,0,3.3949462827570422,0.7572646162413461,0.36478395356305443
Apartamento em Orfãs,"Rua Balduino Taques, 2212 - Orfãs",151073,46,2,1,0,Orfãs,-25.075853646144093,-50.16347242862333,165.17658630792002,2,1488.5752551140965,0,564.9402996005175,0,489.9784896835895,1,4.771072001201537,1.5038944106723258,0.6294948865536601
Apartamento em Santo Antonio,"Rua Balduino Taques, 2569 - Santo Antonio",165412,45,1,1,0,Santo Antonio,-25.05856887895974,-50.12237024394396,929.8506788810292,0,1401.2550660955792,0,1192.2867668511522,0,3449.9103340731535,0,0.9710145562913421,0.7738220537819542,0.6661093258461209
Apartamento em Santo Antonio,"Rua Balduino Taques, 1445 - Santo Antonio",83250,81,2,2,1,Santo Antonio,-25.05907352318128,-50.11682425633644,981.366426265729,0,1960.3481073194844,0,1058.6801016895492,0,4011.2038557088617,0,0.9247559159509782,0.8630509823564182,0.4853548759296803
Apartamento em Olarias,"Rua Paula Xavier, 2585 - Olarias",94345,45,1,1,0,Olarias,-25.10018549912237,-50.13704159031294,284.1137345648265,1,978.9318286168985,0,1082.1666457712543,0,2036.9211227898768,0,3.103395583167389,0.8459044277531554,0.9268426173708466
Apartamento em Centro,"Av. Carlos Cavalcanti, 2403 - Centro",423345,180,4,3,2,Centro,-25.09036612921619,-50.16451721465255,527.3862564048808,0,310.3027880059565,1,405.0919509382269,1,51.034930292624004,3,1.5939144184163554,2.4798375288746204,2.937224482095117
Apartamento em Contorno,"Av. Carlos Cavalcanti, 1053 - Contorno",80762,55,2,1,1,Contorno,-25.122193670550967,-50.19831938252474,859.7985998038057,0,2241.358393351997,0,1219.3254434711366,0,4946.968509782349,0,1.041885245721771,0.7579630976940811,0.42710249009266527
Apartamento em Olarias,"Rua Comendador Miró, 839 - Olarias",197035,61,2,1,1,Olarias,-25.09967566585698,-50.13740820925749,217.16903585572342,1,1020.5826984021759,0,1019.5148917147877,0,1982.2969404212947,0,3.652892896060915,0.8932440357879261,0.8923928608088334
Apartamento em Uvaranas,"Rua Balduino Taques, 896 - Uvaranas",78472,32,1,1,0,Uvaranas,-25.086819500944216,-50.13165492381266,473.9704903056196,1,1604.0583798894547,0,599.1436247892445,0,2550.9467602179025,0,2.242249848886019,1.430321273831894,0.5868343548563587
Apartamento em Boa Vista,"Rua do Rosario, 429 - Boa Vista",105576,57,3,1,1,Boa Vista,-25.062189240201885,-50.15929813837125,521.9649404248938,0,566.3083295852265,0,785.0897564137401,0,886.4956218573572,0,1.6078076672888546,1.1298289159416555,1.5008066920347445
Apartamento em Jardim Carvalho,"Rua do Rosario, 2651 - Jardim Carvalho",370466,97,3,2,1,Jardim Carvalho,-25.078097609820382,-50.15310421797018,298.08710403271726,2,1505.7269275120102,0,106.65956353145808,2,260.82338293301547,1,3.512013049078359,5.838875989631026,0.6227708976329167
Apartamento em Jardim America,"Rua do Rosario, 2487 - Jardim America",219268,72,2,2,1,Jardim America,-25.10984049206913,-50.13621390988504,370.74406659918924,1,1353.0941847306344,0,933.9657959698837,0,2686.3254813843855,0,2.6242965572021557,0.9671499810706764,0.6881866368389422
Apartamento em Boa Vista,"Rua Comendador Miró, 2532 - Boa Vista",159500,105,3,2,2,Boa Vista,-25.061205033203155,-50.16215153739907,363.8832590079068,1,306.8473556988339,1,578.7138964382552,0,931.8933786005563,0,2.655714785091986,1.4733748715737003,2.9579242951753226
Apartamento em Santa Paula,"Rua Balduino Taques, 959 - Santa Paula",168155,54,2,1,1,Santa Paula,-25.123881262298752,-50.18043251623969,414.01420648127805,2,2670.6762735078,0,1820.2682710982658,0,3961.546700696317,0,2.945471520807904,0.520760570307224,0.36092271390982655
Apartamento em Orfãs,"Rua do Rosario, 610 - Orfãs",619587,135,4,3,2,Orfãs,-25.0680421105725,-50.16678731048429,358.84816334978285,3,1097.100084773212,0,673.7956798201534,0,1249.8845172472168,0,3.6793701705147583,1.292330813002757,0.8353520417546773
Apartamento em Jardim Carvalho,"Rua Balduino Taques, 1334 - Jardim Carvalho",233037,82,3,2,1,Jardim Carvalho,-25.07376859719656,-50.15297326050678,448.683633301732,1,1924.8707612389644,0,294.1370002681905,3,532.6930206127337,0,2.322543883772236,4.03718884377653,0.49385867935004735
Apartamento em Uvaranas,"Rua Balduino Taques, 571 - Uvaranas",34043,57,2,1,1,Uvaranas,-25.085163369528093,-50.12719273255325,347.98418702468075,1,1728.2072605006138,0,571.9399996303413,0,2670.469627982663,0,2.7322216474683447,1.4882281164242885,0.5469839342647465
Apartamento em Jardim Sabara,"Av. Carlos Cavalcanti, 2733 - Jardim Sabara",147992,53,2,1,1,Jardim Sabara,-25.04322205410824,-50.17615368805424,751.3589468606577,0,2147.438893919673,0,1510.3426548610773,0,2367.056285529992,0,1.1745926952285501,0.6209858485592118,0.4449509184456348
Apartamento em Santa Paula,"Rua do Rosario, 490 - Santa Paula",59291,30,1,1,0,Santa Paula,-25.12799069350213,-50.17834547326015,86.75170928516428,2,2461.710099748922,0,1319.140119784523,0,4270.371663526357,0,6.3547033321822495,0.7046520537745323,0.39036423368046674
Apartamento em Ronda,"Av. Carlos Cavalcanti, 1589 - Ronda",235101,84,2,2,1,Ronda,-25.104515734006533,-50.18123878931113,146.90053834493997,2,1617.903241229471,0,1109.270999972766,0,2343.328492605446,0,5.050213931096899,0.8269444979847536,0.5821049614437649
Apartamento em Santa Paula,"Rua do Rosario, 1308 - Santa Paula",125685,62,2,1,1,Santa Paula,-25.13280865221445,-50.17858644590466,622.6356288489201,0,2580.1516073517705,0,843.7814632946848,0,4771.465200033298,0,1.3838232714776204,1.0595673245255948,0.3731132213778345
Apartamento em Jardim Sabara,"Rua do Rosario, 886 - Jardim Sabara",77220,62,3,1,1,Jardim Sabara,-25.048403097888144,-50.17223066971879,85.38676648284302,1,1449.7216644582575,0,882.39125729147,0,1745.3750567972313,0,5.894128280955518,1.0179243682981043,0.6452771635928405
Apartamento em Estrela,"Rua Paula Xavier, 2923 - Estrela",164650,53,2,1,1,Estrela,-25.106221246899583,-50.1539321269165,266.45132375866945,1,725.6993472261038,0,338.11368701070506,1,1426.0895588147046,0,3.2288753926252998,2.782512575270367,1.2110945749920363
Apartamento em Jardim Carvalho,"Rua do Rosario, 1818 - Jardim Carvalho",293318,76,2,2,1,Jardim Carvalho,-25.076804704842328,-50.153785284332336,300.0523035158659,2,1589.51545729138,0,160.44123253940072,3,225.61235466235254,1,3.4996731457649024,5.339637795634819,0.5918856768574307
Apartamento em Santa Paula,"Rua Paula Xavier, 2817 - Santa Paula",101014,36,1,1,0,Santa Paula,-25.13357538270156,-50.18211833789467,808.5279873568421,0,2945.4551331971015,0,1023.0376577076742,0,4994.002845002018,0,1.1006815573279973,0.8904420908210536,0.3283581455853548
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 2680 - Nova Russia",115662,53,2,1,1,Nova Russia,-25.08065251901917,-50.179488408454695,298.96215673516633,1,674.9588068536916,0,536.6219697526823,0,1313.8169511751587,0,3.006503394164792,1.570790904983195,1.2903911680931384
Apartamento em Chapada,"Rua Paula Xavier, 1919 - Chapada",150731,93,4,2,1,Chapada,-25.03624803634635,-50.16590330665095,980.5712640994841,0,2506.785108729326,0,2046.4404039854041,0,2264.0787541427067,0,0.92543641796117,0.4658876147426453,0.3836142828387756
Apartamento em Chapada,"Av. Vicente Machado, 2537 - Chapada",79956,44,1,1,0,Chapada,-25.04256883743369,-50.16848134343358,234.46363040112553,1,1863.5189815087579,0,1447.0379664182822,0,1818.4339735397489,0,3.4898617042477533,0.6463965472775113,0.5092897035462347
Apartamento em Olarias,"Av. Vicente Machado, 1576 - Olarias",159713,93,3,2,1,Olarias,-25.101745465704195,-50.13720182777887,424.6161983643609,1,1000.0700382150259,0,1249.8737325522375,0,2091.7263437091624,0,2.4061554010680233,0.7408100297716564,0.9090330299538023
Apartamento em Chapada,"Rua Comendador Miró, 53 - Chapada",120635,41,2,1,0,Chapada,-25.0452785791044,-50.17240318996621,363.3992463833428,2,1745.6783003767075,0,1229.9032014176096,0,1925.5733761304716,0,3.1579663924890355,0.7519344257041043,0.5418062290681412
Apartamento em Orfãs,"Rua do Rosario, 808 - Orfãs",322436,70,2,2,1,Orfãs,-25.074222192988625,-50.162977678660106,156.4733422091475,2,1664.4175436957491,0,619.9644013839209,0,666.6430963931102,0,4.899040701019622,1.388957562454189,0.5667592705439779
Apartamento em Centro,"Rua Paula Xavier, 395 - Centro",420098,78,2,2,1,Centro,-25.088163882472774,-50.165812190600185,543.7128735725994,0,424.031984135517,2,453.48479460070877,1,303.17915692266666,2,1.5534876511790279,2.3067343669692195,2.9082804681276775
Apartamento em Chapada,"Rua do Rosario, 63 - Chapada",114028,60,2,1,1,Chapada,-25.04197981038304,-50.169795279137794,311.2692735460135,1,1966.084559803911,0,1564.6874944736487,0,1956.6403324681564,0,2.9314969882818596,0.6007133490939008,0.48400729546854004
Apartamento em Boa Vista,"Rua Paula Xavier, 2638 - Boa Vista",194009,94,4,2,1,Boa Vista,-25.062677598190856,-50.160292097694544,538.8258415026988,0,542.265631155324,0,789.7151089279495,0,974.1900672660745,0,1.5653718666854766,1.1239552863218618,1.556988186026978
Apartamento em Santa Paula,"Rua Comendador Miró, 2894 - Santa Paula",127672,86,2,2,1,Santa Paula,-25.133581127793008,-50.17419563238752,815.1189477680762,0,2188.7315666684135,0,625.8949369406282,0,4704.108935674064,0,1.0927541194933663,1.3776098290678547,0.43692323493211027
Apartamento em Boa Vista,"Rua Balduino Taques, 2353 - Boa Vista",142245,59,2,1,1,Boa Vista,-25.058887865534363,-50.159351712198216,246.23733762025682,2,405.1581842203477,1,499.20224270744734,1,557.3595506436203,0,3.8881922639342013,2.168885609442281,2.4795779445667745
Apartamento em Centro,"Av. Carlos Cavalcanti, 2498 - Centro",431231,69,2,1,1,Centro,-25.084630795575723,-50.170291381741,179.22070685970223,1,477.0141924803295,1,95.64780660896336,4,705.2459177354783,0,4.081396276969036,7.111225202737264,2.2330596249313057
Apartamento em Santo Antonio,"Av. Carlos Cavalcanti, 2662 - Santo Antonio",95741,30,1,1,0,Santo Antonio,-25.0676140389386,-50.11931847873809,221.72888941656936,4,2120.396973098408,0,365.5538209053302,5,3584.402763068167,0,5.108207042934264,4.647979363707872,0.4503699167832003
Apartamento em Olarias,"Rua Balduino Taques, 1523 - Olarias",78884,41,1,1,0,Olarias,-25.0949513910409,-50.136666927609625,339.836916192064,2,1136.6621900375417,0,541.9287584125918,0,1941.5370833596264,0,3.273569960106143,1.5578052656074683,0.8086282640934003
Apartamento em Centro,"Rua Comendador Miró, 637 - Centro",255818,82,2,2,1,Centro,-25.09188733609965,-50.16835097237942,193.17865946069603,1,395.2494700932939,1,386.0777733953514,1,469.36525665079995,1,3.9108894618711543,2.5572839465890365,2.519184391679657
Apartamento em Estrela,"Av. Vicente Machado, 349 - Estrela",318631,82,2,2,1,Estrela,-25.104121869468877,-50.15578363308525,449.2743551089447,1,429.25208724348124,3,344.73613446072534,1,1179.105073221231,0,2.3205838133507197,2.748524287806234,3.3894587741889284
Apartamento em Vila Estrela,"Rua Balduino Taques, 239 - Vila Estrela",364569,68,2,1,1,Vila Estrela,-25.105495733268544,-50.142160492716535,872.6020565252944,0,1584.8493697860563,0,1337.2779420180336,0,1919.099723371824,0,1.0281697363180446,0.6957596514672267,0.5935248681174276
Apartamento em Santo Antonio,"Rua Balduino Taques, 1297 - Santo Antonio",156531,56,2,1,1,Santo Antonio,-25.05921063633308,-50.11914121348879,881.9176594510418,0,1734.2391608707992,0,1100.6725833777343,0,3781.6624343258736,0,1.0184153328692218,0.8328665231838627,0.5451851761387829
Apartamento em Nova Russia,"Rua Paula Xavier, 805 - Nova Russia",220921,68,2,1,1,Nova Russia,-25.078007217821263,-50.180452771354815,227.08689204866005,1,981.7599403770798,0,843.7564752499959,0,1409.1895673716097,0,3.557291576977142,1.0595953789192338,0.9244195155270957
Apartamento em Centro,"Rua Comendador Miró, 1306 - Centro",312834,62,2,1,1,Centro,-25.09081131054255,-50.17252059385154,337.72640562821175,1,292.5299026966455,1,722.4853523063172,0,858.5005681171957,0,2.784532043628554,1.2158271234811866,3.047576612966526
Apartamento em Estrela,"Rua do Rosario, 2967 - Estrela",159434,56,2,1,1,Estrela,-25.10512536518489,-50.15827980839946,492.18981852059903,1,405.1001366619975,3,84.99158790826765,2,1313.0295769787635,0,2.188647742202301,6.4056512045070555,3.479805443349502
Apartamento em Chapada,"Rua Comendador Miró, 1661 - Chapada",132619,59,2,1,1,Chapada,-25.0406185405354,-50.1747339176935,742.0130657037996,0,2311.3220436570778,0,1765.6818123818573,0,2423.663522638889,0,1.18763002705207,0.5359970780458708,0.4147102634550515
Apartamento em Vila Estrela,"Rua Comendador Miró, 261 - Vila Estrela",534403,88,2,2,1,Vila Estrela,-25.11894036258062,-50.14989725087285,600.5809830549769,0,923.7162813845442,0,92.87281917830265,4,2890.328735147073,0,1.4273867321367568,7.184763743591796,0.976833150145401
